39.19021385,-96.5833848,0
39.19021362,-96.58338435,0.1
39.19021282,-96.58338279,0.2
39.19021136,-96.5833808,0.3
39.19021008,-96.58337896,0.4
39.19020868,-96.58337787,0.5
39.19020084,-96.58336961,0.6
39.19020102,-96.58337207,0.7
39.19019694,-96.58337189,0.8
39.19019172,-96.5833688,0.9
39.19018557,-96.58336481,1
39.19017752,-96.5833616,1.1
39.19017356,-96.58336029,1.2
39.19017046,-96.58336013,1.3
39.19016835,-96.58336052,1.4
39.19016559,-96.58336035,1.5
39.19016364,-96.58336134,1.6
39.19016011,-96.5833629,1.7
39.19015687,-96.58336198,1.8
39.19015368,-96.58336108,1.9
39.19012345,-96.58332913,2
39.19012233,-96.58333004,2.1
39.19012008,-96.58333232,2.2
39.1901185,-96.5833331,2.3
39.19011694,-96.58333407,2.4
39.19011353,-96.58333514,2.5
39.19011231,-96.583337,2.6
39.19010934,-96.58333886,2.7
39.19010854,-96.58334024,2.8
39.19010699,-96.58334175,2.9
39.19010437,-96.58334432,3
39.19010347,-96.58334542,3.1
39.19010221,-96.58334714,3.2
39.19009985,-96.58334935,3.3
39.19009833,-96.5833507,3.4
39.19009685,-96.58335178,3.5
39.19009538,-96.58335318,3.6
39.19009449,-96.58335334,3.7
39.19009641,-96.5833535,3.8
39.19009817,-96.58335308,3.9
39.19009955,-96.58335228,4
39.19010124,-96.58335224,4.1
39.19010452,-96.5833515,4.2
39.19010299,-96.58335184,4.3
39.19009917,-96.58335284,4.4
39.19009708,-96.58335347,4.5
39.19009534,-96.58335436,4.6
39.19009118,-96.5833559,4.7
39.19009094,-96.58335621,4.8
39.19009093,-96.58335648,4.9
39.19008865,-96.58335774,5
39.1900877,-96.58335853,5.1
39.1900858,-96.58335906,5.2
39.19008385,-96.58335885,5.3
39.19008069,-96.58335865,5.4
39.19007878,-96.58335847,5.5
39.19007504,-96.58335792,5.6
39.19007298,-96.58335754,5.7
39.1900684,-96.58335682,5.8
39.19006634,-96.58335657,5.9
39.1900643,-96.58335618,6
39.19005967,-96.58335528,6.1
39.19005639,-96.58335451,6.2
39.19005297,-96.58335382,6.3
39.19004945,-96.58335285,6.4
39.19004353,-96.58335138,6.5
39.1900393,-96.58335232,6.6
39.19003709,-96.58335306,6.7
39.19003397,-96.58335318,6.8
39.19002882,-96.58335467,6.9
39.19002531,-96.58335643,7
39.19002251,-96.58335806,7.1
39.19002258,-96.5833577,7.2
39.1900234,-96.58335797,7.3
39.19002336,-96.583358,7.4
39.19002307,-96.58335803,7.5
39.19002321,-96.58335817,7.6
39.19002236,-96.58335883,7.7
39.19001972,-96.58335981,7.8
39.19001898,-96.58336032,7.9
39.19001892,-96.58336047,8
39.19001848,-96.58336132,8.1
39.19001748,-96.58336206,8.2
39.19001686,-96.58336211,8.3
39.19001693,-96.58336269,8.4
39.19001652,-96.58336302,8.5
39.19001546,-96.58336293,8.6
39.19001392,-96.58336268,8.7
39.19000999,-96.5833617,8.8
39.19000786,-96.58336123,8.9
39.19000097,-96.58335957,9
39.18999702,-96.58335868,9.1
39.18999376,-96.58335796,9.2
39.18999322,-96.583358,9.3
39.1899935,-96.58335824,9.4
39.18999314,-96.5833583,9.5
39.18999338,-96.5833585,9.6
39.18999347,-96.58335867,9.7
39.18999367,-96.58335907,9.8
39.18999366,-96.58335949,9.9
39.18999381,-96.58335991,10
39.18999242,-96.58336063,10.1
39.18999104,-96.58336067,10.2
39.18999008,-96.58336086,10.3
39.1899873,-96.58336068,10.4
39.18998571,-96.58336023,10.5
39.18998362,-96.58335973,10.6
39.18997944,-96.58335805,10.7
39.189977,-96.58335719,10.8
39.18997416,-96.58335621,10.9
39.18996542,-96.58335368,11
39.18996407,-96.58335304,11.1
39.18996388,-96.5833532,11.2
39.18996321,-96.58335305,11.3
